"","Gene","Scaffold","Gene_Start","Gene_End","Score","Strand","note","Function","Additional_info","Gene_size","A_thaliana_orthologue","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1356","g14933","scaffold_44",444082,449265,0.07,"-",".","ATP-dependent zinc metalloprotease FtsH","ahrd-qc=*-*",5183,"AT3G50950",1576.44782783956,-0.496241695359025,0.181007867525386,-2.74154765836036,0.00611504889793066,0.0390032554516716
"1357","g14935","scaffold_44",454999,456695,0.7,"-",".","ATP-dependent zinc metalloprotease FtsH 3","ahrd-qc=*-*",1696,"AT3G50930",1144.09434138238,1.41504998389999,0.175616412472052,8.05761810061563,7.77954189854627e-16,5.48568142318154e-14
"1358","g14941","scaffold_44",489781,492335,0.28,"-",".","mRNA%2C clone: RTFL01-19-N09","ahrd-qc=***",2554,"AT3G50910",544.820254403376,-1.05205701535955,0.253990811820756,-4.14210658967459,3.44130333914982e-05,0.000455428182415334
"1359","g14945","scaffold_44",503604,505245,0.18,"-",".","DNA-3-methyladenine glycosylase%2C putative","ahrd-qc=***",1641,"AT3G50880",124.159269730306,0.942489274388384,0.234454944906965,4.01991638420071,5.82188007012474e-05,0.000723897991672795
"1360","g14948","scaffold_44",518538,520900,0.12,"+",".","Methyltransferase family protein%2C putative","ahrd-qc=***",2362,"AT3G50850",166.882826221435,0.913979520771683,0.204595407791707,4.46725334960685,7.92302787835456e-06,0.000121593037017537
"1361","g14956","scaffold_44",568478,569303,0.43,"-",".","BnaCnng69860D protein","ahrd-qc=***",825,"AT3G50770",166.51078335735,1.17252742772764,0.39714606511727,2.95238334384962,0.00315331192804414,0.0226000865177046
"1362","g14968","scaffold_44",635738,637648,0.13,"+",".","F-box family protein","ahrd-qc=***",1910,"AT3G50710",160.449798057725,1.8584393517928,0.279273630594991,6.65454646696648,2.84174966244419e-11,1.10038861929089e-09
"1363","g14987","scaffold_44",770370,772060,0.18,"-",".","Phosphoglycerate/bisphosphoglycerate mutase family protein","ahrd-qc=***",1690,"AT3G50520",222.76392759189,-0.698071573967812,0.228063808135716,-3.06086081642732,0.00220701662324324,0.0168323590001275
"1364","g15015","scaffold_44",920311,921799,0.04,"-",".","Anthranilate N-hydroxycinnamoyl/benzoyltransferase-like protein","ahrd-qc=***",1488,"AT3G50270",19.6820583593625,1.56612810561924,0.581479866920486,2.69334880657767,0.00707382207492158,0.0437583415359412
"1365","g15036","scaffold_45",117766,120290,0.56,"+",".","Tubby-like F-box protein 7","ahrd-qc=***",2524,"AT1G53320",605.271157671777,-0.641686314684482,0.156454478854083,-4.10142502397103,4.10613556417308e-05,0.000531910963222669
"1366","g15048","scaffold_45",183903,185690,0.37,"+",".","Multiple organellar RNA editing factor 8%2C chloroplastic/mitochondrial","ahrd-qc=***",1787,"AT1G53260",101.880870392575,3.68287241273576,0.352942394174082,10.4347691677959,1.72031360266909e-25,3.27015976652824e-23
"1367","g15052","scaffold_45",198893,200881,0.2,"+",".","Transcription factor TCP3","ahrd-qc=***",1988,"AT1G53230",221.901323845398,0.792851036449031,0.280841114103495,2.8231302207299,0.00475572509235217,0.0317382657939692
"1368","g15065","scaffold_45",311243,311921,0.24,"+",".","Stigma-specific STIG1-like protein 4","ahrd-qc=*-*",678,"AT1G53130",5.69632370195976,-2.68882048613665,0.990375830494998,-2.71494962149143,0.00662858530915184,0.0415811156443095
"1369","g15070","scaffold_45",326742,327758,0.37,"-",".","Lectin-like protein At1g53070","ahrd-qc=***",1016,"AT1G53070",97.0216626520822,-0.911906494446513,0.290454426183187,-3.13958546416291,0.00169187056006331,0.013528494612208
"1370","g15073","scaffold_45",346980,350042,0.22,"+",".","F3H9.11 protein isoform 1","ahrd-qc=***",3062,"AT1G53040",159.581734115862,-1.06882567301478,0.243181368786252,-4.39517911404736,1.10681452390654e-05,0.000163558245193539
"1371","g15074","scaffold_45",350830,351787,0.17,"+",".","At1g53031","ahrd-qc=***",957,"AT1G53035",85.6481565162877,-0.861320219581277,0.293980522792649,-2.92985471077887,0.00339120521842581,0.0240285901623018
"1372","g15075","scaffold_45",351940,353154,0.24,"+",".","Cytochrome c oxidase copper chaperone 2","ahrd-qc=***",1214,"AT1G53030",71.0635127405871,-0.832684651967631,0.306169191329622,-2.7196879227184,0.00653435537304407,0.0411357972051593
"1373","g15080","scaffold_45",376710,377761,0.81,"+",".","Thioredoxin","ahrd-qc=***",1051,NA,19.2217023553934,7.6019078635865,1.26641170666677,6.00271445973514,1.94045701228894e-09,5.66821273019256e-08
"1374","g15082","scaffold_45",391170,391834,0.05,"+",".","At1g52970","ahrd-qc=***",664,"AT1G52970",6.78057973647245,6.10048116063527,1.51558027305844,4.02517852012186,5.69321088710196e-05,0.000710716654622698
"1375","g15099","scaffold_45",472606,473955,0.32,"-",".","2-oxoglutarate-dependent dioxygenase-related protein","ahrd-qc=***",1349,NA,209.004557670638,2.45184717387033,0.279677766205149,8.76668605852584,1.84001924078748e-18,1.76895642872949e-16
"1376","g15103","scaffold_45",482740,486205,0.29,"-",".","[Protein-PII] uridylyltransferase","ahrd-qc=***",3465,"AT1G52780",675.643287641155,-0.59117123149788,0.199343216057364,-2.96559493315168,0.00302098092391692,0.0217885752638469
"1377","g15111","scaffold_45",520439,521165,0.66,"-",".","Unknown protein","",726,"AT1G52720",166.534276012834,-1.05640894806894,0.283090192631475,-3.73170450819598,0.000190188517827611,0.00206232078190598
"1378","g15120","scaffold_45",598620,601037,0.08,"+",".","Biotin carboxyl carrier protein of acetyl-CoA carboxylase","ahrd-qc=***",2417,"AT1G52670",247.0531493253,-0.612948378118372,0.218776696260619,-2.80170780798424,0.0050832890697707,0.0335128453333385
"1379","g15128","scaffold_45",617740,621067,0.14,"+",".","Phospholipase D","ahrd-qc=***",3327,"AT1G52570",19.6158456941993,-1.57565723652515,0.586720072224274,-2.68553491028828,0.00724138094500113,0.0445235801695585
"1380","g15130","scaffold_45",625490,626180,0.04,"+",".","At1g52565","ahrd-qc=***",690,"AT1G52565",23.5312373209935,1.34960608697199,0.473870291322716,2.84804958590004,0.00439880702580064,0.0297506377065741
"1381","g15132","scaffold_45",630000,631192,0.29,"+",".","26.5 kDa heat shock protein%2C mitochondrial","ahrd-qc=***",1192,"AT1G52560",28.8993682899488,3.51059608143306,0.846562277619764,4.14688461114004,3.37029806552471e-05,0.000447447190794424
"1382","g15160","scaffold_45",771143,772907,0.21,"-",".","Regulator of Vps4","ahrd-qc=***",1764,"AT1G52315",63.8123835656405,1.99475049521728,0.566278756947839,3.52255928858906,0.000427401432125689,0.00417606206904325
"1383","g15165","scaffold_45",816152,818595,0.51,"+",".","Kinase family protein","ahrd-qc=***",2443,"AT1G52290",339.205609314474,0.889417812637766,0.231168477712788,3.84748743184098,0.000119335397024675,0.00137356136795558
"1384","g15168","scaffold_45",825302,826125,0.32,"+",".","Dynein light chain 1%2C cytoplasmic","ahrd-qc=***",823,NA,27.8322722553366,-1.5281149845933,0.412499039239548,-3.70452980305218,0.000211783208228054,0.00225842085034353
"1385","g15184","scaffold_45",933673,936060,0.65,"+",".","Jacalin-related lectin 13","ahrd-qc=***",2387,"AT1G52130",2915.31003321593,1.75026035515294,0.216416149336046,8.08747572915725,6.09139641631547e-16,4.36700911080536e-14
"1386","g15185","scaffold_45",939573,941881,0.87,"+",".","Jacalin-related lectin 12","ahrd-qc=***",2308,"AT1G52120",1034.33963442225,0.87905512022251,0.318020285715394,2.76414794812556,0.00570716558721111,0.0368323556878347
"1387","g15199","scaffold_46",95706,97930,0.37,"+",".","PfkB-type carbohydrate kinase family protein","ahrd-qc=***",2224,"AT1G49350",123.968212858317,0.840046477090115,0.25148394293947,3.34035830387909,0.000836703649686129,0.00747500225654538
"1388","g15200","scaffold_46",115056,117820,0.37,"+",".","Cytochrome c biogenesis protein family","ahrd-qc=***",2764,"AT1G49380",58.8790361655179,0.920203569797526,0.322616662340479,2.85231259638529,0.00434023959277844,0.029449781466197
"1389","g15201","scaffold_46",117926,119343,0.14,"+",".","1-aminocyclopropane-1-carboxylate oxidase 2","ahrd-qc=***",1417,"AT1G49390",441.914062723197,0.50150553190102,0.181583093534465,2.76185145951285,0.00574746202081011,0.0370459193355289
"1390","g15220","scaffold_46",231341,233273,0.1,"+",".","F13F21.11 protein","ahrd-qc=***",1932,"AT1G49450",173.971484371798,-2.37240488410186,0.237448815030858,-9.99122646197898,1.66508646011947e-23,2.73074179459593e-21
"1391","g15239","scaffold_46",385894,389758,0.16,"-",".","Elongator complex protein 2","ahrd-qc=***",3864,"AT1G49540",302.085366935949,0.56085044013338,0.202614310382045,2.76806923990636,0.00563894741757817,0.0364671310829565
"1392","g15242","scaffold_46",402143,408291,0.13,"+",".","HORMA domain-containing protein 1","ahrd-qc=*-*",6148,NA,364.466351208608,4.3243733478462,0.439910943793804,9.83011086415057,8.35267734901227e-23,1.2937369138359e-20
"1393","g15253","scaffold_46",472195,473568,0.18,"-",".","CXE carboxylesterase","ahrd-qc=***",1373,"AT1G49650",35.2806961596598,-1.52618479872012,0.452636674672075,-3.37176566575345,0.000746879668463795,0.00677783169659802
"1394","g15257","scaffold_46",490581,494358,0.06,"-",".","BnaA06g03030D protein","ahrd-qc=*-*",3777,NA,47.9864941210589,1.13564309682406,0.387130037445527,2.93349259157876,0.00335171653126076,0.023797756423994
"1395","g15259","scaffold_46",506064,510128,0.01,"-",".","Wall-associated receptor kinase-like 22","ahrd-qc=*-*",4064,"AT1G49700",12.8083949337704,3.22169460288092,0.744563195616536,4.32695924516278,1.51181920809272e-05,0.000216892896337692
"1396","g15287","scaffold_46",676870,682434,0.21,"+",".","DNA-directed polymerase kappa","ahrd-qc=***",5564,"AT1G49980",263.868066888456,-0.789308589324729,0.212377117473991,-3.71654252921759,0.00020196765710594,0.00217128211315435
"1397","g15288","scaffold_46",683600,686585,0.03,"-",".","RNA-directed DNA polymerase (Reverse transcriptase)-related family protein","ahrd-qc=***",2985,NA,32.9318673499273,-6.75158777332953,1.11983719371081,-6.02907977270942,1.64895885292853e-09,4.84492687794881e-08
"1398","g15323","scaffold_47",27986,30633,0.37,"+",".","At4g18470","ahrd-qc=***",2647,"AT4G18470",113.987553642625,-2.18321756005736,0.279047877843149,-7.82380993875368,5.12481630223348e-15,3.28040537386843e-13
"1399","g15328","scaffold_47",51736,56761,0.48,"+",".","BnaC07g35330D protein","ahrd-qc=***",5025,"AT4G18490",50.5339333360146,-1.69536372673604,0.336696844941576,-5.0352824869215,4.77144657641803e-07,9.30988627492078e-06
"1400","g15349","scaffold_47",165286,165953,0.24,"+",".","Unknown protein","",667,"AT4G18660",4.88373883284525,5.62512359172122,1.48281332712294,3.7935480406259,0.000148509882170558,0.00166357587652841
"1401","g15376","scaffold_47",283532,284785,0.19,"+",".","Cyclic phosphodiesterase","ahrd-qc=***",1253,"AT4G18930",442.383934216112,-0.535594649726874,0.187388616341735,-2.85820270293328,0.00426048133917197,0.0290105828392138
"1402","g15380","scaffold_47",304992,310224,0.05,"+",".","Agamous MADS-box transcription factor","ahrd-qc=***",5232,"AT4G18960",74.8979283384693,-9.79354239581033,1.30210578361815,-7.52131087890347,5.42297294011166e-14,3.01714494486212e-12
"1403","g15396","scaffold_47",388924,390307,0.59,"-",".","At4g19060","ahrd-qc=***",1383,"AT4G19060",54.1678755066154,-1.11483222478467,0.337153583351526,-3.30660055189838,0.000944354504710077,0.00828232898713221
"1404","g15397","scaffold_47",390405,392087,0.1,"-",".","Cadmium-induced protein","ahrd-qc=***",1682,"AT4G19070",41.5742124637358,-1.4377297310645,0.370288337850267,-3.88273025127211,0.000103290132173722,0.00120853325434812
"1405","g15442","scaffold_47",622670,627041,0.03,"-",".","Disease resistance protein","ahrd-qc=***",4371,"AT4G19470",172.92469413687,-0.886920698907114,0.217831367913022,-4.0715931199645,4.6692688822536e-05,0.000597456883189736
"1406","g15453","scaffold_47",665766,668578,0.14,"+",".","Cyclin-T1-2","ahrd-qc=***",2812,"AT4G19560",13.7529477905146,3.28720760394819,0.775394541726194,4.23939997904829,2.24118022955036e-05,0.00030746689075931
"1407","g15474","scaffold_47",783227,784736,0.08,"+",".","Zinc transporter 10","ahrd-qc=***",1509,"AT4G19690",595.002589088288,-3.56832817595069,0.411087482412413,-8.68021608201356,3.95017620599603e-18,3.64403755003134e-16
"1408","g15479","scaffold_47",829776,831382,0.3,"-",".","Chitinase-like protein","ahrd-qc=***",1606,"AT4G19720",81.039200079264,6.48181244838971,0.720821188283873,8.99226126221618,2.42195171026784e-19,2.57506831839155e-17
"1409","g15480","scaffold_47",833756,835722,0.54,"-",".","Chitinase-like protein","ahrd-qc=***",1966,"AT4G19750",1100.36584781228,-8.73966948443334,0.631906565530545,-13.8306356685748,1.66542259766508e-43,8.89123060013026e-41
"1410","g15483","scaffold_47",853530,855222,0.22,"-",".","Chitinase-like protein","ahrd-qc=***",1692,"AT4G19800",231.375924886843,-1.45497358063531,0.444513922286313,-3.27317887626961,0.00106345153629852,0.00913214440410763
"1411","g15487","scaffold_47",874646,875562,0.11,"-",".","Unknown protein","",916,NA,22.8636083976546,2.1073302526139,0.548813316937848,3.83979431179246,0.000123137433148165,0.00141149587599533
"1412","g15496","scaffold_47",897947,903362,0.21,"-",".","Disease resistance protein","ahrd-qc=***",5415,NA,46.47270898617,8.87579143242855,1.22110757149724,7.26864007693086,3.63124484083314e-13,1.80784118147193e-11
"1413","g15497","scaffold_47",903517,905371,0.18,"+",".","Kelch repeat-containing F-box family protein","ahrd-qc=***",1854,NA,11.5373167735443,4.96683473337281,1.24421729157057,3.99193514430521,6.55362983416666e-05,0.000806096469602499
"1414","g15509","scaffold_48",43456,50810,0.04,"+",".","UDP-glycosyltransferase 76C1","ahrd-qc=*-*",7354,NA,229.402262996792,-0.615709002674943,0.212691786347926,-2.89484146636369,0.00379350066104175,0.0263528567516222
"1415","g15527","scaffold_48",114355,116201,0.21,"-",".","Tropinone reductase homolog At5g06060","ahrd-qc=***",1846,"AT5G06060",448.418672973571,-0.824459430173707,0.185214623961797,-4.45137329082482,8.53228729261295e-06,0.000129989163780355
"1416","g15551","scaffold_48",221993,222563,0.16,"+",".","Gb|AAF02129.1","ahrd-qc=***",570,"AT5G06270",17.3419391052794,1.44226465032132,0.542126543234347,2.66038375785239,0.00780516640671962,0.0471424905404019
"1417","g15579","scaffold_48",344043,344808,0.21,"-",".","Zinc finger family protein","ahrd-qc=***",765,"AT5G06490",13.2214055205116,-2.50083974332047,0.670986250890545,-3.72711026492915,0.000193687736150944,0.00209212771222535
"1418","g15591","scaffold_48",398446,403589,0.11,"-",".","D-lactate dehydrogenase","ahrd-qc=***",5143,"AT5G06580",370.677141304706,0.778465425350157,0.18382190162492,4.23488941453005,2.28664206575202e-05,0.000313361128966956
"1419","g15596","scaffold_48",431212,432749,0.35,"-",".","Unknown protein","",1537,NA,865.92842331096,-1.2942058742206,0.459026542065171,-2.81945760347089,0.00481048852731155,0.0320341767853772
"1420","g15642","scaffold_48",635048,637376,0.53,"-",".","Aspartic proteinase nepenthesin-1%2C putative","ahrd-qc=***",2328,"AT5G07030",2348.81038475983,-0.751310326037127,0.255753095260896,-2.93763923080075,0.00330721631920233,0.0235217323926941
"1421","g15653","scaffold_48",710771,711911,0.48,"+",".","Embryo-specific protein 3","ahrd-qc=***",1140,"AT5G07190",15.9684746176709,4.48429273274591,1.01942911475051,4.39882741022496,1.0883733533704e-05,0.000161117782789204
"1422","g15661","scaffold_48",781218,783049,0.77,"-",".","RHOMBOID-like protein 3","ahrd-qc=***",1831,"AT5G07250",123.182129872923,-1.13164086432605,0.263670108501482,-4.2918815134469,1.77165483891377e-05,0.000249044051641593
"1423","g15697","scaffold_49",69153,73021,0.39,"-",".","Pentatricopeptide repeat-containing protein","ahrd-qc=***",3868,"AT5G04810",105.893973916084,0.659986550937424,0.242923815862551,2.71684580860879,0.00659073043406353,0.0413953962582033
"1424","g15704","scaffold_49",95996,98931,0.26,"+",".","ACT domain-containing protein","ahrd-qc=***",2935,"AT5G04740",1340.35277148877,-0.462048283903854,0.1643759611021,-2.8109236947175,0.00493994998827068,0.0327226043045639
"1425","g15706","scaffold_49",102296,103860,0.13,"+",".","Ankyrin-repeat containing protein","ahrd-qc=***",1564,"AT5G04730",118.70447756749,-2.2951416830225,0.463858499609078,-4.94793495205274,7.50049638569054e-07,1.39512568798923e-05
"1426","g15742","scaffold_49",302122,302975,0.21,"+",".","Unknown protein","",853,NA,110.924305653018,-7.4979962317626,0.772762222444365,-9.70285039044131,2.93191142281118e-22,4.30219423515661e-20
"1427","g15763","scaffold_49",418240,421099,0.38,"-",".","OTU domain-containing","ahrd-qc=***",2859,"AT5G04250",115.707554520994,0.687548133175793,0.228722453048498,3.0060368976106,0.00264676878638039,0.0196020234908309
"1428","g15780","scaffold_49",516581,517289,1.46,"-",".","Unknown protein","",708,NA,628.56252371719,1.19293521519961,0.275471177883702,4.33052642517556,1.48753292712418e-05,0.000214020505776376
"1429","g15800","scaffold_49",597792,598589,0.38,"-",".","Emb|CAB85509.1","ahrd-qc=***",797,"AT5G03890",115.250267126809,1.29888059941455,0.404269677402519,3.21290631481443,0.00131399142968765,0.0109210576196497
"1430","g15801","scaffold_49",604584,607648,0.14,"+",".","Glutathione S-transferase domain-containing protein","ahrd-qc=***",3064,"AT5G03880",303.202972365535,-0.672505739598761,0.201192087999254,-3.34260529967389,0.00082995859315494,0.00742435686967691
"1431","g15820","scaffold_49",700584,702605,0.16,"+",".","Heat stress transcription factor A-3","ahrd-qc=***",2021,"AT5G03720",74.4717366271055,1.30125171371663,0.414654859085107,3.13815619232754,0.00170014254709627,0.0135816545023048
"1432","g15823","scaffold_49",714171,715819,0.48,"+",".","G-type lectin S-receptor-like serine/threonine-protein kinase SD2-5","ahrd-qc=*-*",1648,"AT5G03700",221.614515586656,-1.0346676818756,0.205849421128717,-5.02633272516526,4.99948171969487e-07,9.70201046485566e-06
"1433","g15827","scaffold_49",749302,752296,0.25,"-",".","BnaC03g01360D protein","ahrd-qc=***",2994,"AT5G03670",145.926459429993,1.20343043973236,0.277199340310374,4.341389984496,1.41584166508931e-05,0.000204880617418806
